userId;Aventura;Fantasía;Animación;Drama;Terror;Acción;Comedia;Historica;Oeste;Suspense;Crimen;Documental;Ciencia ficción;Misterio;Musical;Romance;Familiar;Guerra;Extranjera;TV
135;0,3333333333333333;0,3333333333333333;;1,1666666666666667;1,0;0,8611111111111112;0,8333333333333333;;;0,75;0,7083333333333333;;0,9722222222222222;;1,0;1,25;;;;
136;0,8222222222222223;2,25;;1,6428571428571428;;1,2214285714285715;1,0166666666666666;;1,3333333333333333;1,3047619047619048;1,26;;1,1666666666666667;1,5;;0,75;;;;
137;0,9375;1,4444444444444444;0,75;1,9047619047619047;1,25;1,0833333333333333;1,4166666666666667;0,6666666666666666;;0,875;1,226190476190476;2,0;0,85;1,1666666666666667;0,6666666666666666;1,4444444444444444;0,8333333333333333;;;
138;0,1;1,6666666666666667;;2,5416666666666665;1,6666666666666667;1,0033333333333334;1,9416666666666667;;1,1666666666666667;0,8666666666666667;0,1;;0,75;1,3333333333333333;;1,3333333333333335;;;5,0;
139;2,5;2,5;;2,236111111111111;;0,6666666666666666;2,125;;1,0;1,097222222222222;1,1041666666666665;;;0,875;1,75;1,4444444444444444;;;;
140;;0,375;;2,2777777777777777;;1,1666666666666665;0,375;;1,3333333333333333;;;;0,375;;;0,375;;1,0;;
141;0,4;;;1,3916666666666666;;0,7;1,2222222222222223;0,4;;1,45;1,0;;;;;1,3333333333333335;;;;
142;0,3333333333333333;0,5833333333333334;0,8333333333333334;0,9666666666666667;0,8333333333333334;0,5666666666666667;0,6866666666666668;;;0,8583333333333333;0,9666666666666666;;0,5833333333333333;;;0,7777777777777777;0,3333333333333333;;;
143;0,9055555555555556;1,65;1,25;1,9772727272727273;1,5;1,6458333333333333;2,65;1,5;2,25;1,6166666666666665;1,6666666666666667;4,0;1,31;1,0;1,1666666666666667;0,75;0,7944444444444444;;;0,8
144;1,5;;;2,5;;1,5833333333333335;1,0;;3,0;1,5833333333333335;1,3333333333333333;1,5;1,388888888888889;1,0;1,0;2,5;;;;
145;1,4722222222222223;2,0833333333333335;;2,4166666666666665;;2,5;1,2916666666666665;;;2,0833333333333335;2,055555555555556;1,3333333333333333;1,75;1,6666666666666667;1,3333333333333333;1,6666666666666667;1,25;;;
146;0,725;1,6666666666666667;;1,3583333333333336;2,5;1,2833333333333334;1,9388888888888889;;;1,148809523809524;1,0763888888888888;;0,75;1,415;;1,1666666666666667;;;;
147;;2,5;;2,35;;1,25;2,7;;;1,2375;1,49;2,5;;0,7;2,0;0,7;;;;
148;1,2333333333333332;1,3833333333333333;0,8194444444444445;1,7838541666666665;1,7083333333333335;1,4114583333333335;1,640625;1,361111111111111;1,6666666666666667;1,1666666666666667;1,3;1,75;1,125;1,5583333333333333;;2,0833333333333335;0,8541666666666667;1,0;;
149;1,125;1,4;0,5;1,6354166666666667;1,1333333333333333;1,1883333333333332;1,818181818181818;1,5;1,4166666666666665;1,0518518518518518;1,4351851851851851;;1,2027777777777777;1,0416666666666667;;1,4583333333333335;0,9791666666666666;1,5;1,9583333333333333;0,625
150;0,7364583333333333;1,1708333333333332;0,8;1,494333333333333;1,6472222222222221;1,0277777777777777;1,3702777777777777;1,0333333333333334;2,0;1,1096491228070176;1,2619047619047616;2,25;0,9583333333333335;0,9629629629629629;1,0555555555555556;1,2833333333333334;0,8236111111111111;0,9375;0,8;3,0
151;1,2142857142857142;2,0833333333333335;;1,6666666666666667;2,5;1,3;1,1666666666666665;;4,0;1,4375;1,6;3,1666666666666665;1,2222222222222223;1,25;1,3333333333333333;1,3333333333333333;1,0;;;
152;0,8666666666666666;1,1666666666666667;;1,8806818181818181;2,625;1,1472222222222224;1,6624999999999999;;1,6666666666666665;1,1868055555555557;1,1239583333333334;1,3333333333333333;0,8125;1,25;1,25;1,7083333333333335;1,3333333333333333;0,25;;
153;1,25;;1,25;1,5833333333333333;1,6666666666666667;1,6666666666666667;2,305555555555556;;;1,527777777777778;1,4583333333333335;;1,6666666666666667;;;1,875;1,25;;;
154;1,3194444444444444;1,222222222222222;;2,1666666666666665;1,3333333333333333;1,4166666666666667;1,2916666666666665;;;1,1666666666666665;;3,0;1,0833333333333333;1,0;;;1,3333333333333333;;;
155;;1,3333333333333333;;1,1875;1,3333333333333333;1,25;1,4722222222222223;;;1,125;0,8333333333333333;;;1,2222222222222223;;1,4166666666666667;;2,0;;
156;;;0,16666666666666666;2,166666666666667;;2,0833333333333335;1,0208333333333335;;2,5;2,25;1,875;;;;;1,5555555555555556;0,16666666666666666;;;2,5
157;1,0976190476190475;1,25;;1,599333333333333;1,7604166666666667;1,3343749999999999;1,9526315789473685;0,8333333333333334;1,6666666666666665;1,1785714285714286;1,1574074074074074;1,875;1,4404761904761902;1,2466666666666668;1,5833333333333333;1,2595238095238095;1,125;;1,75;
158;;;0,5;2,0833333333333335;;;0,5;;;2,0;2,25;;;;;2,0;0,5;;;
159;0,8072916666666666;0,6770833333333333;1,3333333333333333;1,3880000000000001;1,6166666666666665;0,865;1,969047619047619;;3,5;1,1375;1,2077380952380952;;1,4722222222222223;1,3000000000000003;1,75;1,119047619047619;1,3333333333333333;1,875;;
160;1,2708333333333333;1,5;0,75;2,068627450980392;;1,1;1,3166666666666667;;;1,5972222222222223;1,75;5,0;1,2083333333333335;2,0;1,6666666666666667;1,402777777777778;1,6666666666666665;;;
161;1,0833333333333333;1,3266666666666667;1,0;1,5916666666666666;2,1166666666666667;1,026190476190476;1,1074074074074072;;;1,3266666666666667;1,325;2,1666666666666665;0,9944444444444444;1,3333333333333333;1,3333333333333333;1,3666666666666667;1,25;;;
162;1,0444444444444445;;;1,1666666666666667;1,1666666666666665;0,9199999999999999;1,4375;;;0,9366666666666668;1,4;;1,2222222222222223;1,15;;;1,0;;;
163;0,9375;1,5;;1,8566666666666667;1,25;0,9883333333333335;1,3;;1,1666666666666667;1,2654761904761906;0,9666666666666667;2,25;1,0;1,25;;1,4444444444444444;1,3333333333333333;0,375;2,25;
164;1,25;1,1666666666666665;1,0;1,7053571428571426;1,4444444444444444;1,2175925925925926;1,386904761904762;1,1666666666666667;1,1666666666666665;1,275;1,1666666666666667;;1,3333333333333333;1,1041666666666665;;1,4166666666666667;1,2291666666666665;;;1,125
165;0,8491666666666667;1,0;0,5833333333333334;1,5753546099290785;0,8645833333333334;0,942857142857143;1,7096153846153845;0,6770833333333334;;1,032758620689655;1,1661764705882351;2,0;0,7234848484848485;0,9427083333333334;1,375;1,3402777777777777;0,8666666666666668;0,8333333333333333;;
166;0,4375;;;3,708333333333333;;0,4375;1,0416666666666665;;4,0;0,7291666666666666;1,3333333333333333;;0,4375;1,3333333333333333;;1,3333333333333333;;;;
167;1,6666666666666667;1,6666666666666667;;2,0;;1,3333333333333335;2,555555555555556;;;1,0;1,6666666666666667;;;;;1,0;1,6666666666666667;;;
168;0,9305555555555555;1,3277777777777777;;1,3708333333333333;2,1555555555555554;1,3766666666666665;1,0230769230769232;;;1,2722222222222224;1,1833333333333333;1,0;0,9527777777777778;1,1979166666666667;0,8333333333333334;1,0902777777777777;1,0;1,0;;
169;0,95;1,25;1,75;2,277777777777778;0,75;1,1888888888888889;2,275;1,4166666666666667;2,277777777777778;1,1083333333333336;1,1416666666666666;5,0;;1,277777777777778;1,25;2,0833333333333335;1,5;;5,0;
170;0,3333333333333333;0,3333333333333333;;1,875;;0,6666666666666666;1,5;;;1,5;1,125;;1,5;;;;;;;
171;1,638888888888889;1,8333333333333335;;2,458333333333333;;1,5166666666666668;1,25;2,0;;1,6666666666666667;1,6666666666666667;;1,4583333333333335;2,5;;1,3333333333333333;;;;
172;;1,5;;1,5904761904761904;1,7;1,15;1,3777777777777775;;;1,55;1,4916666666666667;;;1,2777777777777777;;1,3333333333333333;;;;
173;1,1944444444444444;1,1666666666666665;;2,6666666666666665;1,0;1,25;1,611111111111111;;;1,3125;1,8333333333333333;;1,125;;;;1,3333333333333333;;;
174;1,25;;;2,2222222222222223;;0,8333333333333334;3,5;;;0,75;0,875;;1,25;;;1,1666666666666667;;;;
175;1,0;0,6666666666666666;0,8333333333333333;1,6818181818181814;1,2083333333333333;1,3333333333333335;1,9583333333333333;;;1,074074074074074;1,3666666666666667;;1,1666666666666667;1,125;2,0;1,25;1,0;;;
176;0,7583333333333334;1,0;;1,321969696969697;0,8125;1,0083333333333333;1,3368055555555556;1,375;2,5;0,9010416666666666;0,9083333333333332;1,0;0,8869047619047619;0,8194444444444443;0,875;1,0083333333333333;0,8125;1,0;0,8125;0,5
177;1,2333333333333334;1,1738095238095239;;1,8083333333333336;1,9583333333333333;1,3608333333333333;1,8152173913043481;1,138888888888889;3,0;1,3012345679012343;1,4375000000000002;1,1666666666666665;1,2346153846153847;1,3958333333333333;1,7708333333333333;1,5333333333333334;1,25;1,875;;
178;1,226190476190476;1,2083333333333333;1,125;1,8313492063492065;1,5;1,5555555555555556;1,8472222222222223;1,1666666666666667;2,5;1,4583333333333335;1,2;4,0;1,5416666666666667;1,1875;1,75;1,5892857142857146;1,2291666666666665;;2,25;
179;1,5;;;0,8541666666666667;;1,5;2,375;0,8333333333333334;;1,1666666666666667;2,25;;;;;0,875;;;0,875;
180;1,6666666666666667;;;1,277777777777778;;1,3333333333333333;;;;;2,0;;;1,5;;0,6666666666666666;1,6666666666666667;;;
181;1,1041666666666665;1,9166666666666665;;4,25;;1,2916666666666667;3,25;;;1,2708333333333335;1,6666666666666667;;0,875;;;;;;;
182;1,3055555555555556;1,6666666666666667;1,3333333333333333;1,7983870967741933;2,4444444444444446;1,3425925925925926;1,3095238095238095;1,3333333333333335;;1,1153846153846154;1,4;2,1666666666666665;1,34375;1,111111111111111;1,1666666666666665;1,4642857142857142;1,1666666666666665;1,0;;
183;1,25;1,6666666666666665;;2,625;1,9166666666666665;1,6833333333333336;2,65;;2,5;1,9444444444444446;2,055555555555556;;1,4583333333333335;2,0;;;;;;
184;;1,5833333333333333;;3,0;2,0;1,3833333333333333;;;4,0;1,5972222222222223;1,3333333333333333;;1,2708333333333333;1,6458333333333333;;;;;;
185;1,0166666666666666;0,9833333333333333;0,5;1,7535714285714283;1,3699999999999999;0,9272727272727274;1,6955555555555555;1,375;4,0;1,2148148148148148;1,298148148148148;3,0;0,9199999999999999;1,5462962962962963;1,5;1,3888888888888886;0,8333333333333333;1,125;;
186;;1,6666666666666667;;1,0104166666666667;1,6666666666666667;1,3020833333333335;2,2222222222222223;;1,5833333333333335;1,0208333333333335;0,375;;;;;1,0833333333333335;;;0,5;
187;1,0535714285714286;0,9611111111111109;1,125;2,2083333333333335;2,5250000000000004;1,340625;2,011111111111111;1,75;2,2083333333333335;1,1441176470588237;1,4726190476190477;1,75;0,9119047619047619;1,284722222222222;1,5416666666666665;1,6250000000000002;0,85;;1,9583333333333335;0,8
188;1,0833333333333335;1,5555555555555556;;1,964285714285714;2,5;1,402777777777778;1,2083333333333333;;4,0;1,3928571428571428;1,625;1,0;1,1111111111111112;1,3333333333333333;1,0;1,4583333333333333;0,875;;;
189;0,875;0,4166666666666667;0,5;1,4068627450980393;1,0;0,9833333333333334;0,9833333333333332;1,75;;1,05;1,4333333333333331;2,0;1,1458333333333333;0,9722222222222223;1,625;0,9500000000000002;0,75;0,6666666666666666;;
190;1,3333333333333333;;1,3333333333333333;1,9583333333333333;0,6666666666666666;1,7916666666666665;1,9375;;5,0;1,9444444444444444;1,5833333333333333;;4,0;1,3333333333333333;1,25;1,375;1,25;;;
191;0,75;;;1,8611111111111114;;1,6666666666666667;1,1388888888888888;;;1,6666666666666667;0,8333333333333333;0,6666666666666666;1,3055555555555556;0,6666666666666666;0,6666666666666666;;0,75;;;
192;1,5;1,722222222222222;;1,9537037037037035;2,0;1,9166666666666665;1,75;;;1,1944444444444444;1,875;;1,5833333333333335;1,6666666666666667;;1,25;;;;
193;1,2916666666666665;1,3333333333333333;;1,8055555555555556;1,3333333333333333;1,2083333333333333;2,4270833333333335;1,6666666666666667;3,0;1,4861111111111114;1,3125;5,0;1,625;1,3333333333333333;1,3333333333333333;2,055555555555556;1,3333333333333333;;;
194;1,0;1,75;;1,725;3,0;1,31;1,1099999999999999;;;1,0916666666666666;1,15;1,0;0,9;;1,0;1,25;0,875;;;
195;0,7742424242424242;0,9375;1,1111111111111112;1,4776190476190476;1,9212962962962965;0,8708333333333333;1,242982456140351;1,0;2,1666666666666665;0,8282051282051283;0,8711538461538463;;1,0724637681159421;0,8555555555555555;1,375;1,0555555555555556;0,8196969696969698;0,7916666666666666;;0,6
196;0,7499999999999999;0,8666666666666667;0,4;2,55;1,4833333333333334;1,3333333333333333;2,975;;;1,2533333333333334;1,4366666666666668;;0,6333333333333333;1,6666666666666667;;2,1666666666666665;0,4;1,25;;
197;1,0;1,1666666666666665;;2,041666666666667;2,6666666666666665;1,5555555555555556;1,2083333333333335;;;1,4791666666666667;1,4833333333333332;;;1,3055555555555556;;1,2916666666666667;1,0;;;
198;0,875;0,9375;0,5;1,2916666666666667;1,8055555555555556;0,9652777777777778;1,3541666666666667;1,5833333333333335;;1,0583333333333333;0,7708333333333333;;1,4166666666666667;;;1,875;0,4375;1,6666666666666667;;0,375
199;1,3333333333333333;1,3222222222222222;2,0;2,143817204301075;1,575;1,2442307692307693;2,1944444444444446;1,0;1,3333333333333333;1,285897435897436;1,1904761904761902;1,25;1,0726190476190476;1,175;1,6041666666666665;1,449074074074074;1,7777777777777777;2,0;2,4375;1,0
200;1,05;1,0;;1,1379166666666665;2,064285714285714;0,9263888888888889;1,7477777777777777;1,5;;1,221296296296296;0,8202380952380952;;1,35;0,8944444444444444;;1,3486111111111112;0,8416666666666666;;2,066666666666667;
201;0,85;1,3333333333333333;;2,6923076923076925;;1,1777777777777778;1,4854166666666668;1,3333333333333333;4,0;1,3900000000000001;0,9633333333333333;;1,1805555555555556;1,0866666666666667;1,375;1,75;1,0;;;
202;0,8;;;1,611111111111111;2,0;1,2;1,1555555555555557;;1,3333333333333333;1,0666666666666667;1,0333333333333334;;1,3333333333333333;1,0;;1,6666666666666665;;;;
203;;1,5;;1,4114583333333333;;0,6666666666666666;2,430555555555556;;1,5;1,2083333333333333;1,255952380952381;;;1,125;;1,5;;;;
204;0,625;;;1,1666666666666667;2,75;0,625;;1,5;;1,0416666666666667;1,0;;;1,0;;;;0,625;;
205;1,15;1,5;0,5;1,6712962962962965;0,8888888888888888;1,1916666666666667;1,9008333333333334;1,3333333333333333;2,0555555555555554;1,051851851851852;1,2869047619047618;2,5;1,0416666666666665;0,9444444444444443;2,5;1,5416666666666665;;;4,5;
206;1,0;;;1,7916666666666665;1,5;;1,5;;;1,4444444444444444;1,25;;;1,1666666666666665;1,5;1,25;;;;
207;0,7083333333333334;0,16666666666666666;;0,5625;;1,0555555555555556;1,0625;1,25;;0,8958333333333334;0,1875;;1,4583333333333335;0,125;0,75;0,9166666666666666;0,16666666666666666;;;
208;1,1666666666666665;1,0833333333333335;;1,666666666666667;1,0833333333333335;1,3333333333333333;2,6666666666666665;1,5;;1,7;1,4444444444444444;;1,75;;1,1666666666666665;;;;;
209;0,775;0,6666666666666666;;1,0416666666666667;;0,9;0,7083333333333333;;;0,9;0,9;;0,75;1,9;;1,25;0,75;;;
210;0,6875;1,75;;1,273809523809524;1,277777777777778;1,0416666666666667;0,9861111111111112;;;0,875;2,0;;0,6875;0,8333333333333334;1,25;1,4583333333333335;;;;
211;1,2638888888888888;2,6666666666666665;1,6666666666666667;2,2833333333333337;1,3333333333333333;1,4166666666666665;1,3333333333333335;;;1,1333333333333333;1,7;;1,2222222222222223;1,3541666666666667;;;1,5;;;
212;0,9511363636363637;1,025;0,59375;1,4817010309278356;1,4583333333333335;1,080921052631579;1,5793209876543213;1,1041666666666665;1,5833333333333335;0,9907801418439716;1,061388888888889;1,7222222222222223;1,0005555555555554;1,1236111111111111;1,2333333333333332;1,1533333333333333;0,9469696969696969;1,3125;0,9166666666666666;0,75
213;0,8830729166666667;0,607638888888889;1,2333333333333334;1,237676056338028;1,2682291666666665;0,8463675213675214;1,4158163265306123;0,925;1,3666666666666667;0,8147916666666667;0,99;1,2708333333333333;0,7708333333333331;0,9564814814814816;1,351190476190476;0,94375;1,0256410256410258;0,7916666666666666;0,6875;
214;1,6111111111111114;1,6041666666666667;1,6666666666666667;1,9876543209876545;1,7083333333333335;1,6071428571428572;1,6025641025641024;;;1,4114583333333333;1,3869047619047616;;1,3333333333333333;1,5277777777777777;2,5;1,5833333333333333;1,6666666666666667;1,5;;
215;0,875;1,1666666666666667;1,1388888888888888;1,8484848484848486;1,1666666666666667;1,5416666666666667;1,0555555555555556;;;0,9791666666666666;1,4333333333333333;;1,388888888888889;1,125;;1,4166666666666667;1,375;;;
216;2,5;1,0416666666666665;1,0;2,0458333333333334;1,5833333333333333;1,5535714285714286;2,4642857142857144;2,0;1,6666666666666667;1,4625;1,5;;1,0;1,1979166666666667;;1,625;;;;
217;2,25;2,125;;2,3863636363636362;;1,6666666666666667;1,5555555555555554;;;1,9583333333333335;1,3333333333333333;;2,0;2,0833333333333335;1,3333333333333333;1,6333333333333333;;;;
218;;0,5833333333333334;0,5833333333333334;1,5138888888888886;2,5277777777777777;;1,8666666666666667;;;1,3055555555555556;1,361111111111111;;0,5833333333333334;1,25;;1,625;;;;
219;1,18125;1,4166666666666665;;1,8;1,9166666666666665;1,2180555555555557;1,3062499999999997;2,0;0,16666666666666666;1,3714285714285714;1,088888888888889;;0,9791666666666665;1,4404761904761902;0,9583333333333333;1,375;1,5;1,0;;
220;1,2916666666666665;1,111111111111111;1,125;1,8760683760683758;2,098484848484848;1,0606060606060606;1,625;0,9166666666666666;2,0;1,1510416666666665;1,551282051282051;;1,1875;1,3680555555555556;1,3333333333333335;1,5486111111111114;1,3333333333333333;1,1875;;
221;0,625;;;1,8333333333333335;;0,5625;1,1666666666666667;;;1,013888888888889;0,875;;0,625;2,0;;;;;;
222;1,5;1,25;;1,5722222222222224;2,444444444444444;0,9861111111111112;1,6875;1,4583333333333335;2,5;1,3125;1,5;;1,3333333333333333;1,6805555555555556;1,6666666666666667;1,6166666666666667;1,6666666666666667;1,375;;
223;1,0;1,0;;1,4166666666666665;1,3333333333333333;1,3333333333333335;1,5;;;1,1666666666666665;1,2916666666666667;;;1,2666666666666666;2,5;2,0;1,0;;;
224;1,1296296296296295;1,3333333333333333;;2,0444444444444447;2,5;1,05;1,3166666666666667;2,0;;1,2416666666666667;1,5454545454545454;;1,2142857142857142;2,5;1,3333333333333335;1,8333333333333335;1,3333333333333333;2,5;;
225;2,0;;;2,1;2,5;1,0;;;;1,0;1,75;;1,5;1,75;;1,5;;;;
226;0,5;0,5;0,5;2,5;;;2,1666666666666665;;;2,0;;3,5;;;;;0,5;;;
227;;;;;;;0,3333333333333333;;;;0,3333333333333333;;;;;0,3333333333333333;;;;
228;0,8;0,8;1,25;2,638888888888889;;1,2625;2,1791666666666667;;1,3333333333333333;1,1833333333333333;1,025;;1,025;1,4583333333333335;2,25;1,2333333333333334;;;;
229;1,125;1,125;1,6875;1,4027777777777777;;;1,4583333333333333;;;;;2,25;;;;1,4027777777777777;1,6875;;;
230;1,375;2,0833333333333335;;2,3787878787878785;1,875;1,7395833333333335;1,7447916666666667;1,5;2,5;1,8611111111111114;2,0208333333333335;;1,3472222222222223;;;1,4583333333333335;1,3333333333333333;1,5;1,25;1,0
231;1,25;;1,6666666666666667;1,375;;1,25;1,4583333333333335;;;1,125;1,3690476190476188;;1,4583333333333335;1,0;;0,75;1,6666666666666667;;;
232;1,2257575757575756;1,0727272727272728;1,3958333333333333;2,020588235294118;1,8312499999999998;1,2967592592592592;1,7239837398373985;1,1249999999999998;1,9444444444444444;1,3003144654088048;1,390686274509804;4,0;1,4309523809523808;1,589855072463768;1,904761904761905;1,6453124999999997;1,3;0,9285714285714286;;
233;0,7833333333333333;;;1,4;1,3333333333333335;0,82;1,5;0,75;;0,930952380952381;1,05;;0,75;1,0041666666666667;;1,125;;;;1,0
234;0,8583333333333334;;2,0;1,6282051282051282;1,5;0,7166666666666667;1,9395833333333334;1,6666666666666667;2,25;1,3444444444444443;1,3444444444444443;;1,0555555555555556;1,25;;1,361111111111111;1,4444444444444446;;0,75;
235;1,5625;1,5;1,0416666666666667;2,337719298245614;2,0166666666666666;1,3333333333333333;2,148148148148148;2,0;;1,6111111111111112;1,7916666666666667;;1,1666666666666667;1,7142857142857142;;1,9583333333333333;1,5555555555555556;;;
236;1,3260416666666668;1,6388888888888886;;1,852430555555556;2,2500000000000004;1,4233333333333333;2,025;0,75;2,375;1,2349999999999999;1,3358333333333334;;2,166666666666667;1,3166666666666667;1,8333333333333333;1,3333333333333335;;0,75;;
237;1,25;1,375;;1,5;1,75;1,6;1,4166666666666667;;2,0;1,5833333333333333;1,3125;;1,3333333333333333;1,375;;;;2,0;;
238;1,1666666666666667;;;2,3750000000000004;1,8333333333333333;;1,25;;;1,75;1,75;;0,6666666666666666;;;1,3333333333333333;1,1666666666666667;;;
239;1,1851851851851853;1,2750000000000001;0,875;1,85;1,7333333333333336;1,0794871794871796;1,9520833333333332;;5,0;1,1333333333333333;1,4144444444444446;2,0;1,1738095238095239;1,3;1,388888888888889;1,6358974358974359;1,2133333333333334;1,3333333333333333;;
240;1,0773809523809523;1,0;0,9166666666666667;1,8986666666666667;1,722222222222222;1,1500000000000001;1,910897435897436;1,0;3,125;1,1583333333333334;1,3800000000000001;3,5;0,96875;1,4444444444444444;1,1666666666666667;1,509259259259259;1,09375;1,0;;1,0
241;1,1875;1,25;;1,65;3,0;1,1500000000000001;0,7166666666666667;;;1,2;1,0571428571428572;;0,75;1,25;;1,375;0,75;;;
242;1,3;1,2916666666666665;0,8333333333333334;2,077604166666667;2,3273809523809526;1,3104938271604938;1,6444444444444446;1,325;2,0;1,4358585858585857;1,5340909090909092;5,0;1,5476190476190477;1,5606060606060608;2,2222222222222223;1,7386363636363635;1,4047619047619047;1,5555555555555554;;
243;1,1333333333333333;1,0;0,6666666666666666;1,671626984126984;1,25;1,064102564102564;1,6562500000000002;0,6666666666666666;;1,1495098039215688;1,1944444444444444;3,0;1,027777777777778;1,1197916666666667;1,875;1,121527777777778;1,25;0,8333333333333334;;
244;;;;2,7222222222222228;;1,8055555555555556;1,6111111111111114;;1,5;1,5416666666666667;1,25;2,0;;1,0833333333333335;2,0;1,4166666666666667;;;2,125;
245;1,875;2,5;;3,0952380952380953;0,75;1,2666666666666666;2,138888888888889;1,5;1,3333333333333333;1,4333333333333333;1,5;5,0;1,4583333333333335;1,277777777777778;1,1666666666666665;1,8333333333333333;1,0;;;2,5
246;1,0277777777777777;1,3333333333333333;;1,5;1,6666666666666667;;1,4666666666666666;;;1,2222222222222223;1,375;;;1,25;;0,9166666666666665;1,3333333333333333;;;
247;0,8433333333333332;0,7333333333333333;0,75;1,8214285714285714;1,875;0,9999999999999999;1,4166666666666665;0,8333333333333333;2,0;1,1431372549019607;1,356060606060606;1,4166666666666665;0,9016666666666667;1,4047619047619047;1,6190476190476188;1,2197916666666666;0,8611111111111112;1,0555555555555556;;
248;1,3333333333333333;1,611111111111111;;2,1083333333333334;4,0;1,2;1,8425925925925928;;1,6666666666666667;1,523809523809524;1,5357142857142858;;2,5;1,0833333333333333;1,3333333333333333;1,3333333333333333;1,1666666666666665;;;
249;;;;1,7619047619047616;1,0;;1,4166666666666665;;;1,5;2,5;;;;;1,1666666666666665;;;;
250;1,5625;1,525;;2,962962962962963;0,8;1,2666666666666666;2,5052083333333335;;;1,0999999999999999;1,5833333333333333;2,0;0,9625;;;1,8055555555555556;1,5625;;3,0;
251;1,125;;;2,5260416666666665;;1,4166666666666665;3,625;1,3333333333333333;1,3333333333333333;1,423611111111111;1,9166666666666667;2,0;1,3333333333333333;1,375;;1,6527777777777777;;1,5;;
252;1,2;1,25;;1,5833333333333333;1,0;1,111111111111111;1,111111111111111;;;1,0;;2,0;1,0;1,0;2,0;1,4166666666666665;1,6666666666666667;2,5;;
253;1,1666666666666667;1,15;1,2083333333333333;1,7775862068965516;1,2291666666666665;1,1083333333333334;2,1205882352941177;1,75;4,0;1,4061111111111113;1,3508333333333336;2,125;1,4166666666666665;1,375;1,6833333333333336;1,5178571428571428;1,2708333333333335;;;
254;1,0679487179487182;1,0;1,0555555555555556;1,8597701149425285;2,0952380952380953;1,071875;1,1615384615384614;1,0;;1,2008771929824562;1,4352941176470588;1,0;0,95;1,705;0,875;1,2976190476190474;1,125;1,0;;
255;1,15;1,4444444444444444;;1,9375;4,5;1,4666666666666666;1,8849999999999998;1,6666666666666667;1,5833333333333335;1,2033333333333334;1,2125;3,3333333333333335;1,75;;2,0;1,1666666666666665;1,625;1,6666666666666667;;
256;1,0;1,3333333333333333;;2,208333333333333;2,0;1,0;1,3333333333333333;;;1,0;1,5;;1,0;1,1666666666666665;;2,0;;2,5;;
257;0,8611111111111112;1,2333333333333334;0,8;1,1572916666666666;;0,8750000000000001;1,4314814814814814;;3,5;1,0297619047619049;0,9583333333333333;1,5;1,6666666666666667;0,7083333333333334;1,5;0,875;0,8;;;
258;;;;2,027777777777778;;1,6666666666666667;1,6666666666666667;1,5;;2,0;2,0833333333333335;;1,6666666666666667;1,6666666666666667;2,0;2,5;;;;
259;1,5;2,5;;3,25;;0,8888888888888888;1,25;;2,0;0,8333333333333333;;;1,0;0,6666666666666666;;;;;;
260;1,638888888888889;1,0416666666666665;;1,7430555555555556;1,5416666666666665;0,9791666666666667;2,2416666666666663;;;1,138888888888889;0,888888888888889;;2,5;1,6666666666666667;1,0;1,0;1,6666666666666667;;;
261;;;;1,425;;1,2375;1,6;;1,1666666666666667;1,59;0,9;;;1,3333333333333333;2,5;;;;;
262;0,9177083333333333;1,0944444444444443;0,4861111111111111;1,2534591194968554;1,2444444444444445;1,0018229166666666;1,5046296296296293;1,25;1,375;0,9727083333333333;1,0804347826086955;1,1458333333333333;0,9952380952380953;0,835;1,284722222222222;0,9872222222222221;1,0763888888888888;0,5277777777777778;2,0;1,25
263;1,119047619047619;0,8888888888888888;0,875;1,8611111111111114;2,25;1,1083333333333332;1,5189393939393938;;;1,125;0,9722222222222223;;1,25;1,125;1,75;1,3472222222222223;0,7708333333333333;0,875;;
264;1,25;1,0;;2,75;2,0;0,9166666666666666;5,0;;;0,9166666666666666;;;1,125;;;;;0,5;;
265;1,06;0,9583333333333334;1,3166666666666667;1,8849206349206347;2,380952380952381;1,0766666666666667;1,9499999999999997;1,6666666666666665;4,0;1,2145833333333333;1,3642857142857143;4,0;1,380952380952381;1,3333333333333333;1,3333333333333333;1,611111111111111;1,1875;2,0;;
266;1,0416666666666665;2,5;;1,9642857142857142;;1,75;1,3333333333333333;;;1,25;1,25;1,0;1,1458333333333333;1,0277777777777777;1,0;0,75;0,75;;;
267;1,0;1,0;;1,7333333333333336;1,0833333333333335;1,1666666666666667;2,5833333333333335;;;1,8333333333333333;1,3333333333333333;;1,0;;;1,0833333333333335;1,3333333333333333;;1,0;1,3333333333333333
268;0,9816666666666667;1,2916666666666667;1,8958333333333335;1,7624999999999997;2,034722222222222;1,1014492753623188;1,6063218390804597;1,3333333333333333;;1,1729797979797982;1,2127192982456139;2,5;0,8385416666666666;1,6541666666666663;1,75;1,3504901960784315;1,2847222222222223;1,1388888888888886;;
269;1,3333333333333333;1,1666666666666665;;1,1666666666666665;1,5;1,4444444444444444;1,25;1,3333333333333333;2,0;1,5;1,0;;;;0,5;1,6666666666666665;;;;
270;0,4;;1,5;1,9047619047619049;1,111111111111111;1,28;2,3777777777777778;;1,6666666666666667;1,2333333333333334;1,1888888888888889;;;1,4583333333333333;;1,638888888888889;1,3541666666666667;1,3333333333333333;0,5;
